x_original,y_original,x_scaled,y_scaled
-1.0798248010526612,0.07309765938680797,-1079.8248010526613,73.09765938680798
-4.079747406424406,0.10011017806793644,-4079.7474064244066,100.11017806793645
-4.080188658494145,0.036928630505772025,-4080.1886584941453,36.92863050577203
4.920024756192291,-0.04006806833182623,4920.024756192291,-40.06806833182623
4.920146618759263,0.018652632251020585,4920.146618759263,18.652632251020584
-1.0799583740802596,0.021375886814976784,-1079.9583740802595,21.375886814976784
4.920186052040259,0.16376602933263867,4920.18605204026,163.76602933263868
-4.080148340668273,-0.012647282773534935,-4080.148340668273,-12.647282773534934
4.919750446761899,-0.0988837551293146,4919.750446761899,-98.88375512931461
-4.080032885752254,-0.09492874878394317,-4080.032885752254,-94.92874878394316
-4.079988721046833,0.014870508645564226,-4079.9887210468332,14.870508645564227
1.9203856514864777,0.20799664209364463,1920.3856514864776,207.99664209364462
4.920038708458025,0.09218007782392747,4920.038708458024,92.18007782392746
-4.079910363055734,0.04012662746321663,-4079.910363055734,40.12662746321663
-1.0800979285614685,0.012314687520000641,-1080.0979285614685,12.314687520000641
-1.0799136733203123,-0.06762757391863429,-1079.9136733203122,-67.62757391863428
4.920535459877041,0.035486230456408877,4920.535459877042,35.486230456408876
1.919883826969015,-0.2178546332190262,1919.883826969015,-217.8546332190262
-4.080095694645336,-0.03766223219863696,-4080.095694645336,-37.66223219863696
-4.080171580728681,0.033929992267695844,-4080.171580728681,33.929992267695845
-4.08007037993446,0.08361224078659568,-4080.07037993446,83.61224078659568
-4.079874461612538,0.008959692974197906,-4079.8744616125377,8.959692974197907
-4.080043397720397,-0.08406522040961556,-4080.043397720397,-84.06522040961556
1.9195267603439337,-0.12527133303031035,1919.5267603439336,-125.27133303031034
4.920293081161925,-0.20997576812826166,4920.293081161925,-209.97576812826165
4.92025338510286,0.11809679379280082,4920.253385102859,118.09679379280081
1.920056983836183,0.028632463789207092,1920.056983836183,28.632463789207094
4.920051116933376,-0.08351587768322928,4920.051116933376,-83.51587768322928
1.920499480611496,0.10060830539414549,1920.499480611496,100.60830539414549
1.919744765303361,-0.022239771197750332,1919.744765303361,-22.239771197750333
4.919548175835105,0.07079112480183385,4919.548175835105,70.79112480183385
-4.0801540764884665,-0.03201597237268927,-4080.1540764884667,-32.01597237268927
-1.0797168177435719,0.0027347313368916827,-1079.716817743572,2.7347313368916826
-1.0799501390959734,0.023178522135200504,-1079.9501390959733,23.178522135200502
1.9197866234266237,-0.26494343726977315,1919.7866234266237,-264.94343726977314
-1.0798265871619204,-0.08248977764422286,-1079.8265871619203,-82.48977764422285
1.919552322052158,-0.22909857405644204,1919.552322052158,-229.09857405644203
4.919990161771246,-0.013269837583200115,4919.990161771246,-13.269837583200115
1.9200934763827493,0.2352097704450725,1920.0934763827493,235.20977044507248
4.919664034964815,0.03151892116753519,4919.664034964815,31.518921167535193
1.9199017670250915,0.024558434662403806,1919.9017670250914,24.558434662403805
4.919461766795329,-0.1700937503084949,4919.461766795329,-170.09375030849492
-4.079954671052269,0.06452988970692108,-4079.9546710522686,64.52988970692108
-4.07998637863617,0.10242396802900731,-4079.9863786361702,102.42396802900731
-1.0798928256286398,0.1439113581967035,-1079.8928256286397,143.9113581967035
-4.0798864333384115,-0.01653168499396038,-4079.8864333384113,-16.53168499396038
-1.079714006850776,0.10779888259702339,-1079.714006850776,107.7988825970234
-4.0803401837455215,-0.004873521274663855,-4080.3401837455217,-4.8735212746638545
-4.080074538866775,-0.02780351081693043,-4080.074538866775,-27.80351081693043
-1.0801467022851075,-0.03077657530439816,-1080.1467022851075,-30.77657530439816
-4.079828196774137,0.006995960903619667,-4079.8281967741373,6.995960903619666
-4.079843928785271,0.06446534822635594,-4079.843928785271,64.46534822635594
-1.0799498467083666,0.03958572995112776,-1079.9498467083665,39.58572995112776
1.9199991255716726,0.09429039155349506,1919.9991255716727,94.29039155349506
-1.0800005101708217,0.09809485798682435,-1080.0005101708216,98.09485798682435
4.92011779380144,0.08240269738848463,4920.11779380144,82.40269738848463
-4.080168058687427,0.10043979438924529,-4080.1680586874268,100.4397943892453
4.920085165201863,0.2712601956470559,4920.085165201863,271.26019564705587
1.919924548474708,-0.09028494878307301,1919.924548474708,-90.28494878307302
1.9199715452319521,0.11641150895263697,1919.9715452319522,116.41150895263696
4.920003879873532,0.18468128503114004,4920.003879873531,184.68128503114005
4.9200934533212335,0.020494309339854383,4920.093453321234,20.494309339854382
4.920276869044824,0.09082762050000226,4920.276869044824,90.82762050000225
-4.079903849510978,0.042734416799097626,-4079.903849510978,42.73441679909762
-1.0798646238908007,0.02241484644323369,-1079.8646238908007,22.414846443233692
4.920593230011578,0.2712591576564057,4920.593230011578,271.2591576564057
-1.079888147484247,0.012893060567491359,-1079.888147484247,12.893060567491359
4.919698863549307,-0.060982286039677355,4919.698863549307,-60.982286039677355
1.9201445171256601,-0.00487654699254024,1920.14451712566,-4.87654699254024
4.919619958101829,-0.09059562767779211,4919.619958101829,-90.59562767779211
-4.080103564254256,-0.14426721236997203,-4080.103564254256,-144.26721236997204
-4.080185670426408,0.07049998292708737,-4080.185670426408,70.49998292708737
-4.079912924911456,-0.03702635478398977,-4079.9129249114562,-37.026354783989774
-1.0803729658897203,-0.12138430751917487,-1080.3729658897203,-121.38430751917487
-4.080192090587432,-0.049276532652555986,-4080.192090587432,-49.276532652555986
1.9200119476121638,-0.1846170495570917,1920.0119476121638,-184.61704955709172
1.9201636487392775,-0.033407545950069235,1920.1636487392775,-33.407545950069235
1.9197708111833631,-0.11902457508789283,1919.770811183363,-119.02457508789283
-4.079766372014598,0.07683721828850133,-4079.766372014598,76.83721828850133
1.9200217520170997,-0.043196144732326004,1920.0217520170997,-43.196144732326005
4.920141747885354,-0.08759227346806957,4920.141747885354,-87.59227346806956
-4.080182858219607,-0.1348070007457914,-4080.182858219607,-134.8070007457914
1.9202666587567763,0.11178757142946012,1920.2666587567762,111.78757142946013
1.9199491024558728,-0.10443820237648176,1919.949102455873,-104.43820237648175
1.9199739185378961,-0.1873923791485738,1919.9739185378962,-187.39237914857378
-1.0796425207105071,0.1352027121925668,-1079.6425207105071,135.2027121925668
-4.0803936861045775,-0.014364044195301896,-4080.3936861045777,-14.364044195301895
-4.08011674673033,-0.11516323807331162,-4080.1167467303303,-115.16323807331162
-4.0798449098156855,-0.029579783718068384,-4079.8449098156857,-29.579783718068384
-1.0802028172382023,-0.12066624255251202,-1080.2028172382024,-120.66624255251202
-4.080165366181171,-0.00439154373508827,-4080.1653661811706,-4.39154373508827
1.9200848901851921,0.001980735117148533,1920.084890185192,1.980735117148533
-1.0799446710525056,-0.000619566869493813,-1079.9446710525056,-0.619566869493813
1.919774324799358,0.012305613987271863,1919.774324799358,12.305613987271864
4.920136624173908,-0.2418982379624823,4920.136624173909,-241.8982379624823
-4.079882680163608,-0.09653969396144267,-4079.882680163608,-96.53969396144267
-4.080041330443122,0.10610498051667756,-4080.041330443122,106.10498051667756
1.9198945873384157,-0.004382901003564665,1919.8945873384157,-4.3829010035646645
-1.0800672295961817,0.061486108730655395,-1080.0672295961817,61.486108730655396
-4.0799187907420285,-0.005445840585392984,-4079.9187907420282,-5.445840585392983
